node_id,account_age_days,in_degree,out_degree,label
3725,1611,0,5,0
3726,1150,2,2,0
3727,560,5,2,0
3728,1891,2,4,0
3729,1250,2,5,0
3730,72,33,4,1
3731,1813,3,4,0
3732,1461,3,4,0
3733,941,1,3,0
3734,1343,3,3,0
3735,1569,3,1,0
3736,1809,1,5,0
3737,1448,2,1,0
3738,145,1,6,0
3739,1434,5,2,0
3740,1429,3,5,0
3741,1042,39,1,1
3742,1458,3,3,0
3743,1160,2,2,0
3744,791,2,6,0
3745,1035,1,2,0
3746,1492,2,4,0
3747,281,1,4,0
3748,1805,5,1,0
3749,1857,2,2,0
3750,1713,3,2,0
3751,1245,1,3,0
3752,1966,1,3,0
3753,1884,2,5,0
3754,724,0,5,0
3755,1397,3,3,0
3756,1846,3,2,0
3757,116,2,3,0
3758,394,4,1,0
3759,2000,1,3,0
3760,1603,2,4,0
3761,1579,3,4,0
3762,1033,3,5,0
3763,1187,1,3,0
3764,1330,0,6,0
3765,991,3,5,0
3766,1067,3,3,0
3767,1787,3,3,0
3768,1291,2,3,0
3769,60,1,4,0
3770,1778,3,2,0
3771,826,2,3,0
3772,283,2,3,0
3773,567,3,2,0
3774,1281,1,4,0
3775,1280,2,1,0
3776,1853,3,1,0
3777,1754,1,2,0
3778,488,1,3,0
3779,961,2,2,0
3780,1832,4,3,0
3781,1254,1,4,0
3782,666,0,4,0
3783,1574,3,1,0
3784,1952,6,2,0
3785,577,3,2,0
3786,1059,2,1,0
3787,1594,2,3,0
3788,1715,3,3,0
3789,669,2,2,0
3790,1712,6,1,0
3791,1996,3,4,0
3792,1383,1,4,0
3793,1232,1,3,0
3794,1743,2,2,0
3795,1967,4,0,0
3796,987,1,3,0
3797,965,3,1,0
3798,1676,2,3,0
3799,1663,2,6,0
3800,382,0,4,0
3801,1051,2,4,0
3802,550,5,0,0
3803,1356,3,1,0
3804,771,1,5,0
3805,1459,4,0,0
3806,1173,4,5,0
3807,908,3,9,0
3808,1087,2,1,0
3809,1989,6,2,0
3810,1957,2,2,0
3811,1095,5,5,0
3812,462,1,5,0
3813,1685,4,2,0
3814,858,1,4,0
3815,574,3,4,0
3816,1991,4,0,0
3817,730,1,2,0
3818,1589,7,1,0
3819,1158,1,4,0
3820,1025,1,3,0
3821,81,2,3,0
3822,771,30,1,1
3823,1033,7,1,0
3824,958,4,0,0
3825,236,2,4,0
3826,647,7,5,0
3827,1618,1,3,0
3828,1827,3,4,0
3829,1207,1,5,0
3830,1945,1,2,0
3831,346,2,3,0
3832,381,2,4,0
3833,640,1,5,0
3834,1727,2,3,0
3835,967,2,3,0
3836,1012,2,3,0
3837,1929,5,1,0
3838,1076,1,2,0
3839,1367,3,2,0
3840,1575,0,7,0
3841,225,2,4,0
3842,857,4,4,0
3843,1682,4,3,0
3844,646,2,2,0
3845,1691,3,3,0
3846,127,3,4,0
3847,503,2,3,0
3848,1421,1,3,0
3849,595,2,2,0
3850,751,1,3,0
3851,607,3,6,0
3852,964,2,3,0
3853,858,2,4,0
3854,586,3,3,0
3855,1326,2,3,0
3856,1932,2,5,0
3857,97,5,1,0
3858,1139,1,4,0
3859,466,3,3,0
3860,894,2,3,0
3861,531,3,3,0
3862,1535,4,1,0
3863,371,1,3,0
3864,559,1,4,0
3865,769,2,2,0
3866,60,6,2,0
3867,962,0,4,0
3868,913,5,3,0
3869,924,2,3,0
3870,760,2,1,0
3871,1304,2,2,0
3872,628,2,4,0
3873,98,2,2,0
3874,1052,2,3,0
3875,1632,1,4,0
3876,716,3,4,0
3877,1764,2,1,0
3878,1455,1,3,0
3879,1332,2,2,0
3880,244,4,3,0
3881,1360,2,1,0
3882,680,1,2,0
3883,1527,4,3,0
3884,947,1,2,0
3885,1551,0,3,0
3886,361,1,4,0
3887,1512,3,5,0
3888,1845,0,5,0
3889,294,2,4,0
3890,1035,2,1,0
3891,565,2,5,0
3892,32,3,3,0
3893,1454,2,1,0
3894,1906,3,2,0
3895,815,2,5,0
3896,1405,2,1,0
3897,727,0,5,0
3898,987,3,3,0
3899,1436,1,3,0
3900,59,2,1,0
3901,653,2,3,0
3902,157,0,3,0
3903,1883,1,3,0
3904,854,1,7,0
3905,985,1,4,0
3906,1806,2,2,0
3907,342,1,3,0
3908,1822,3,1,0
3909,1114,1,3,0
3910,1845,4,1,0
3911,1835,1,3,0
3912,1342,2,2,0
3913,283,1,2,0
3914,454,3,4,0
3915,305,1,3,0
3916,838,3,2,0
3917,608,5,1,0
3918,792,4,3,0
3919,733,2,3,0
3920,1520,4,6,0
3921,518,2,4,0
3922,1814,2,1,0
3923,1516,2,2,0
3924,1441,2,1,0
3925,1325,1,6,0
3926,710,5,3,0
3927,772,1,3,0
3928,1558,2,1,0
3929,1952,1,3,0
3930,1231,3,3,0
3931,1422,2,1,0
3932,1086,4,0,0
3933,533,2,4,0
3934,1735,2,3,0
3935,1730,2,2,0
3936,578,5,1,0
3937,880,2,3,0
3938,808,6,4,0
3939,1993,1,3,0
3940,828,3,2,0
3941,1811,2,2,0
3942,946,3,2,0
3943,1872,3,1,0
3944,1630,0,3,0
3945,1438,2,3,0
3946,1707,5,0,0
3947,720,1,6,0
3948,1276,2,3,0
3949,1371,5,5,0
3950,714,2,4,0
3951,240,4,5,0
3952,1360,3,3,0
3953,1143,22,2,1
3954,628,1,4,0
3955,389,0,4,0
3956,1179,1,3,0
3957,247,3,5,0
3958,700,2,4,0
3959,1933,1,2,0
3960,1773,3,0,0
3961,1879,4,3,0
3962,1341,1,4,0
3963,567,0,4,0
3964,304,3,4,0
3965,1500,2,3,0
3966,1633,2,2,0
3967,580,3,1,0
3968,1027,0,3,0
3969,1166,6,3,0
3970,775,1,5,0
3971,412,4,3,0
3972,774,2,1,0
3973,484,1,3,0
3974,1169,2,1,0
3975,1918,2,3,0
3976,722,3,2,0
3977,222,3,1,0
3978,1926,2,3,0
3979,504,3,5,0
3980,986,4,1,0
3981,856,2,4,0
3982,1767,3,5,0
3983,1462,1,2,0
3984,609,3,0,0
3985,1146,3,2,0
3986,387,1,4,0
3987,941,3,1,0
3988,1906,2,1,0
3989,1834,2,2,0
3990,764,2,3,0
3991,597,3,5,0
3992,592,0,3,0
3993,1531,2,4,0
3994,1444,3,1,0
3995,1048,3,0,0
3996,1114,2,3,0
3997,238,4,1,0
3998,906,5,2,0
3999,1698,0,3,0
4000,1017,4,4,0
4001,1841,2,4,0
4002,1427,2,3,0
4003,1795,2,2,0
4004,445,1,2,0
4005,187,2,3,0
4006,1512,1,8,0
4007,1983,4,3,0
4008,998,4,5,0
4009,1017,3,3,0
4010,418,3,4,0
4011,849,1,2,0
4012,1750,4,4,0
4013,1403,4,2,0
4014,402,1,5,0
4015,1867,0,4,0
4016,1703,40,2,1
4017,245,0,5,0
4018,1516,1,5,0
4019,306,4,2,0
4020,746,1,2,0
4021,1665,4,5,0
4022,685,3,2,0
4023,316,2,6,0
4024,276,1,3,0
4025,1511,2,7,0
4026,790,3,1,0
4027,589,3,2,0
4028,1326,3,3,0
4029,327,2,4,0
4030,1261,3,2,0
4031,938,3,3,0
4032,1084,2,2,0
4033,1363,2,3,0
4034,1509,2,1,0
4035,30,1,3,0
4036,674,1,3,0
4037,1218,2,6,0
4038,574,2,1,0
4039,1929,2,6,0
4040,360,2,3,0
4041,1595,2,1,0
4042,647,4,4,0
4043,900,2,3,0
4044,267,4,3,0
4045,1964,3,0,0
4046,240,5,8,0
4047,1737,0,3,0
4048,240,1,5,0
4049,422,2,3,0
4050,887,3,3,0
4051,1763,1,4,0
4052,1962,2,1,0
4053,654,1,5,0
4054,476,3,6,0
4055,1309,4,4,0
4056,792,1,3,0
4057,679,2,4,0
4058,940,3,5,0
4059,682,5,2,0
4060,1120,2,3,0
4061,153,3,3,0
4062,1406,3,3,0
4063,310,4,1,0
4064,504,4,2,0
4065,451,4,2,0
4066,1548,1,3,0
4067,1530,1,4,0
4068,855,3,1,0
4069,218,3,1,0
4070,1740,2,2,0
4071,1356,6,6,0
4072,1418,2,6,0
4073,223,2,5,0
4074,1691,1,4,0
4075,1388,2,3,0
4076,755,3,1,0
4077,176,25,0,1
4078,1305,2,9,0
4079,475,3,2,0
4080,1121,1,4,0
4081,538,1,4,0
4082,390,3,3,0
4083,1004,3,2,0
4084,369,2,3,0
4085,1345,2,4,0
4086,486,3,1,0
4087,353,2,2,0
4088,1524,3,2,0
4089,1380,2,2,0
4090,671,5,4,0
4091,175,2,3,0
4092,1447,2,1,0
4093,1020,2,4,0
4094,722,1,3,0
4095,666,2,3,0
4096,388,6,0,0
4097,476,3,1,0
4098,147,8,7,0
4099,367,2,3,0
4100,1758,2,5,0
4101,425,2,1,0
4102,734,3,4,0
4103,1724,4,3,0
4104,1382,4,0,0
4105,1915,2,2,0
4106,197,4,4,0
4107,463,2,3,0
4108,939,1,2,0
4109,951,4,1,0
4110,1954,2,3,0
4111,1302,1,2,0
4112,1057,3,3,0
4113,1123,3,3,0
4114,1932,3,1,0
4115,1518,1,5,0
4116,132,1,5,0
4117,1700,2,7,0
4118,463,1,4,0
4119,675,3,5,0
4120,454,1,5,0
4121,1912,1,4,0
4122,1208,2,3,0
4123,1274,1,4,0
4124,1648,0,4,0
4125,1198,2,2,0
4126,1448,3,6,0
4127,677,2,1,0
4128,1130,2,3,0
4129,318,3,2,0
4130,1507,4,7,0
4131,423,1,2,0
4132,1054,7,1,0
4133,1070,40,1,1
4134,1629,1,3,0
4135,1890,3,1,0
4136,139,2,2,0
4137,1057,1,3,0
4138,286,2,3,0
4139,1610,2,6,0
4140,323,5,3,0
4141,1898,2,3,0
4142,257,4,0,0
4143,1622,2,2,0
4144,46,3,1,0
4145,1472,3,1,0
4146,350,0,6,0
4147,1740,4,2,0
4148,1361,1,3,0
4149,1547,0,4,0
4150,549,1,2,0
4151,1732,4,4,0
4152,1179,2,3,0
4153,1418,3,6,0
4154,1030,1,3,0
4155,1099,2,2,0
4156,1139,3,3,0
4157,465,3,3,0
4158,1468,3,4,0
4159,1023,2,1,0
4160,1302,3,7,0
4161,1710,1,2,0
4162,483,1,4,0
4163,581,1,6,0
4164,465,1,4,0
4165,1360,1,4,0
4166,1173,3,4,0
4167,1182,4,5,0
4168,1107,1,2,0
4169,1755,36,7,1
4170,680,3,3,0
4171,251,0,4,0
4172,1533,2,2,0
4173,1130,0,5,0
4174,660,3,0,0
4175,1981,1,4,0
4176,1815,5,3,0
4177,1907,3,3,0
4178,1363,3,2,0
4179,1118,4,2,0
4180,1034,2,4,0
4181,83,3,5,0
4182,945,0,3,0
4183,926,2,3,0
4184,1642,3,4,0
4185,1448,4,2,0
4186,557,1,3,0
4187,1305,2,3,0
4188,910,40,4,1
4189,1184,17,3,1
4190,1307,5,1,0
4191,824,2,3,0
4192,1307,2,1,0
4193,1316,2,4,0
4194,1854,3,4,0
4195,679,0,3,0
4196,1634,0,4,0
4197,1646,1,3,0
4198,1171,0,5,0
4199,985,2,2,0
4200,1265,1,2,0
4201,1509,28,2,1
4202,523,4,2,0
4203,1703,2,2,0
4204,1098,3,1,0
4205,1155,1,3,0
4206,1296,3,2,0
4207,1853,0,4,0
4208,1997,2,5,0
4209,626,1,3,0
4210,1957,2,3,0
4211,589,1,4,0
4212,456,2,1,0
4213,401,2,1,0
4214,1701,1,3,0
4215,237,1,5,0
4216,1106,2,2,0
4217,1041,5,2,0
4218,1668,36,4,1
4219,1025,2,3,0
4220,723,3,0,0
4221,1195,2,2,0
4222,736,0,6,0
4223,391,0,3,0
4224,1871,5,0,0
4225,1728,1,4,0
4226,1669,4,2,0
4227,262,3,2,0
4228,626,1,6,0
4229,1086,5,0,0
4230,371,2,1,0
4231,1302,1,2,0
4232,334,4,1,0
4233,708,3,0,0
4234,675,4,3,0
4235,166,1,5,0
4236,836,2,4,0
4237,1300,2,6,0
4238,1769,2,6,0
4239,742,5,3,0
4240,533,0,4,0
4241,337,4,2,0
4242,869,2,3,0
4243,690,2,5,0
4244,1164,2,3,0
4245,1703,3,6,0
4246,1381,23,1,1
4247,455,2,2,0
4248,695,3,1,0
4249,1676,3,3,0
4250,973,2,2,0
4251,823,4,0,0
4252,47,6,1,0
4253,525,1,3,0
4254,1167,2,2,0
4255,1171,3,1,0
4256,1862,3,2,0
4257,1739,2,2,0
4258,1992,2,4,0
4259,929,1,4,0
4260,1661,3,2,0
4261,812,2,4,0
4262,1263,43,1,1
4263,1012,4,2,0
4264,397,3,2,0
4265,442,3,0,0
4266,1425,2,2,0
4267,481,2,5,0
4268,789,3,0,0
4269,186,3,1,0
4270,462,5,1,0
4271,1594,1,6,0
4272,564,7,3,0
4273,1062,3,2,0
4274,70,3,2,0
4275,119,3,6,0
4276,1988,0,4,0
4277,1492,3,3,0
4278,192,2,1,0
4279,1119,2,2,0
4280,123,2,3,0
4281,1765,3,3,0
4282,704,1,3,0
4283,240,4,1,0
4284,262,2,4,0
4285,1675,3,4,0
4286,182,0,3,0
4287,1280,1,2,0
4288,428,0,6,0
4289,1504,1,4,0
4290,1085,2,3,0
4291,44,4,5,0
4292,246,2,2,0
4293,1859,3,3,0
4294,707,1,3,0
4295,178,4,2,0
4296,1534,2,2,0
4297,411,2,2,0
4298,677,2,3,0
4299,1145,8,1,0
4300,411,4,2,0
4301,136,3,2,0
4302,1734,2,2,0
4303,591,3,2,0
4304,1677,3,1,0
4305,670,3,0,0
4306,1563,3,1,0
4307,139,2,2,0
4308,552,2,5,0
4309,414,3,5,0
4310,1041,3,5,0
4311,1475,4,1,0
4312,302,3,2,0
4313,1886,1,3,0
4314,1688,0,4,0
4315,921,1,2,0
4316,1875,2,4,0
4317,1003,1,4,0
4318,1464,3,3,0
4319,79,1,7,0
4320,938,1,2,0
4321,592,2,1,0
4322,813,2,4,0
4323,1391,3,2,0
4324,145,1,3,0
4325,361,3,0,0
4326,1074,2,2,0
4327,971,2,1,0
4328,577,3,2,0
4329,838,2,1,0
4330,1321,3,3,0
4331,238,4,2,0
4332,471,28,3,1
4333,586,3,2,0
4334,1068,2,2,0
4335,1796,2,4,0
4336,1018,2,3,0
4337,1085,2,2,0
4338,1324,1,3,0
4339,235,3,0,0
4340,1803,4,1,0
4341,1333,3,0,0
4342,452,1,5,0
4343,1630,0,4,0
4344,478,5,1,0
4345,1131,2,2,0
4346,545,2,3,0
4347,1952,2,5,0
4348,624,1,4,0
4349,1818,3,1,0
4350,1900,2,1,0
4351,1223,5,4,0
4352,552,3,0,0
4353,1585,2,2,0
4354,152,3,2,0
4355,686,0,6,0
4356,1233,3,1,0
4357,861,3,3,0
4358,771,0,3,0
4359,213,1,4,0
4360,775,1,3,0
4361,1354,2,1,0
4362,1489,0,4,0
4363,782,2,3,0
4364,710,3,4,0
4365,1818,1,3,0
4366,521,2,3,0
4367,223,3,1,0
4368,92,3,1,0
4369,1879,4,7,0
4370,255,3,5,0
4371,94,2,3,0
4372,1519,2,6,0
4373,351,1,3,0
4374,347,2,3,0
4375,710,2,2,0
4376,580,2,2,0
4377,1623,3,1,0
4378,439,4,2,0
4379,360,4,1,0
4380,1902,3,3,0
4381,1098,3,7,0
4382,1493,3,1,0
4383,581,1,3,0
4384,1452,3,2,0
4385,1882,4,3,0
4386,1357,4,2,0
4387,699,4,5,0
4388,960,2,2,0
4389,724,3,2,0
4390,1926,1,3,0
4391,1674,2,4,0
4392,506,3,1,0
4393,504,1,4,0
4394,1227,3,5,0
4395,365,3,2,0
4396,1769,1,2,0
4397,1979,2,2,0
4398,1381,5,2,0
4399,1380,3,1,0
4400,646,3,1,0
4401,424,1,3,0
4402,498,2,5,0
4403,1089,1,2,0
4404,1815,3,3,0
4405,685,1,5,0
4406,441,0,5,0
4407,1506,1,7,0
4408,832,1,2,0
4409,70,1,3,0
4410,612,5,4,0
4411,678,5,6,0
4412,215,2,8,0
4413,1883,2,3,0
4414,1219,1,4,0
4415,625,3,2,0
4416,1335,4,1,0
4417,1076,1,2,0
4418,1103,2,5,0
4419,1615,1,2,0
4420,890,2,2,0
4421,338,2,3,0
4422,494,1,3,0
4423,425,4,0,0
4424,1270,1,5,0
4425,165,2,4,0
4426,38,3,4,0
4427,400,2,3,0
4428,460,3,2,0
4429,317,1,3,0
4430,1077,2,1,0
4431,788,2,3,0
4432,1347,3,4,0
4433,926,4,4,0
4434,1703,4,1,0
4435,1844,3,2,0
4436,1753,1,5,0
4437,705,0,4,0
4438,641,5,2,0
4439,283,3,1,0
4440,941,3,2,0
4441,1885,4,1,0
4442,532,2,2,0
4443,478,3,5,0
4444,832,1,5,0
4445,129,4,4,0
4446,1720,1,3,0
4447,841,6,6,0
4448,1182,2,3,0
4449,1749,2,3,0
4450,1252,3,3,0
4451,31,1,4,0
4452,84,2,4,0
4453,1668,25,2,1
4454,689,3,7,0
4455,1241,3,5,0
4456,1598,2,4,0
4457,965,4,2,0
4458,1875,1,2,0
4459,1590,2,1,0
4460,873,1,2,0
4461,1953,1,6,0
4462,1482,32,1,1
4463,1375,4,2,0
4464,374,2,2,0
4465,623,1,4,0
4466,597,2,2,0
4467,1495,2,2,0
4468,335,0,3,0
4469,1736,2,1,0
4470,1040,1,5,0
4471,1768,1,5,0
4472,1909,4,2,0
4473,1281,0,4,0
4474,1192,3,1,0
4475,1736,1,2,0
4476,722,4,4,0
4477,242,2,2,0
4478,33,1,3,0
4479,876,4,2,0
4480,727,2,1,0
4481,1698,1,4,0
4482,1933,3,3,0
4483,1969,4,2,0
4484,820,3,2,0
4485,889,3,2,0
4486,807,2,3,0
4487,1686,1,3,0
4488,773,3,2,0
4489,1160,4,2,0
4490,1724,1,5,0
4491,467,2,4,0
4492,1442,3,0,0
4493,1724,3,4,0
4494,235,18,1,1
4495,844,2,2,0
4496,1597,2,1,0
4497,533,3,2,0
4498,1142,1,4,0
4499,442,1,3,0
4500,869,2,4,0
4501,1702,1,5,0
4502,1013,0,3,0
4503,1741,2,2,0
4504,1876,4,2,0
4505,407,1,3,0
4506,1302,3,2,0
4507,1860,1,6,0
4508,1394,1,4,0
4509,284,3,1,0
4510,912,1,2,0
4511,448,3,4,0
4512,377,2,2,0
4513,1045,3,2,0
4514,991,1,3,0
4515,1431,2,2,0
4516,768,2,3,0
4517,331,2,3,0
4518,1490,4,0,0
4519,62,3,4,0
4520,1322,2,2,0
4521,466,2,3,0
4522,1418,3,3,0
4523,1956,0,6,0
4524,38,1,3,0
4525,1480,3,6,0
4526,420,2,3,0
4527,1228,2,4,0
4528,424,2,1,0
4529,180,3,2,0
4530,1022,3,3,0
4531,1147,3,5,0
4532,1966,2,4,0
4533,1685,1,5,0
4534,1094,3,2,0
4535,1274,1,3,0
4536,1403,4,1,0
4537,1376,1,5,0
4538,1271,2,2,0
4539,94,3,2,0
4540,367,1,4,0
4541,868,4,3,0
4542,60,0,4,0
4543,1669,4,3,0
4544,207,3,2,0
4545,1645,3,2,0
4546,364,4,3,0
4547,1066,3,2,0
4548,1631,3,0,0
4549,993,1,3,0
4550,1678,3,3,0
4551,1073,1,2,0
4552,1568,0,3,0
4553,765,1,5,0
4554,1692,2,2,0
4555,1593,1,4,0
4556,1320,3,5,0
4557,922,3,1,0
4558,411,1,2,0
4559,68,2,3,0
4560,1864,2,1,0
4561,203,0,4,0
4562,1689,41,2,1
4563,1076,1,7,0
4564,925,3,2,0
4565,729,4,2,0
4566,1676,1,2,0
4567,1692,3,2,0
4568,1874,1,6,0
4569,716,3,1,0
4570,451,2,1,0
4571,120,3,1,0
4572,46,4,4,0
4573,1275,2,1,0
4574,445,1,3,0
4575,383,1,4,0
4576,1246,2,3,0
4577,670,2,3,0
4578,148,1,5,0
4579,1081,3,4,0
4580,630,2,1,0
4581,1686,3,1,0
4582,1240,3,5,0
4583,409,0,5,0
4584,927,2,3,0
4585,643,2,1,0
4586,602,18,3,1
4587,104,2,3,0
4588,223,3,1,0
4589,1633,1,5,0
4590,1881,3,4,0
4591,1061,1,3,0
4592,454,2,4,0
4593,105,1,2,0
4594,611,2,1,0
4595,1000,4,1,0
4596,170,3,0,0
4597,107,5,1,0
4598,648,1,4,0
4599,1300,3,1,0
4600,1517,1,3,0
4601,1499,23,3,1
4602,1424,2,5,0
4603,265,2,2,0
4604,1940,4,2,0
4605,1786,1,3,0
4606,478,1,2,0
4607,947,2,4,0
4608,1181,2,3,0
4609,1605,2,2,0
4610,1408,3,2,0
4611,1172,3,3,0
4612,687,4,5,0
4613,930,5,1,0
4614,1689,1,5,0
4615,1738,1,4,0
4616,1897,2,2,0
4617,478,1,5,0
4618,490,0,4,0
4619,209,0,4,0
4620,1204,1,4,0
4621,1012,2,5,0
4622,631,3,2,0
4623,60,2,4,0
4624,639,3,0,0
4625,1140,3,1,0
4626,817,1,4,0
4627,866,1,3,0
4628,1498,2,6,0
4629,814,3,2,0
4630,1017,3,2,0
4631,537,5,0,0
4632,799,5,3,0
4633,1556,3,0,0
4634,439,1,2,0
4635,1604,3,4,0
4636,1130,0,4,0
4637,93,3,0,0
4638,443,3,0,0
4639,755,2,5,0
4640,1023,2,3,0
4641,335,1,6,0
4642,719,1,2,0
4643,1661,3,4,0
4644,412,2,2,0
4645,720,1,3,0
4646,286,2,4,0
4647,1366,1,5,0
4648,903,3,2,0
4649,172,2,3,0
4650,911,2,4,0
4651,1023,2,5,0
4652,556,1,3,0
4653,1721,2,3,0
4654,473,2,3,0
4655,1755,3,2,0
4656,539,2,1,0
4657,1534,37,2,1
4658,1728,1,3,0
4659,1983,5,1,0
4660,1909,4,2,0
4661,1925,3,6,0
4662,969,5,6,0
4663,1618,1,6,0
4664,726,2,2,0
4665,1260,3,2,0
4666,963,2,1,0
4667,711,39,1,1
4668,906,4,5,0
4669,1607,1,2,0
4670,975,3,3,0
4671,1857,2,2,0
4672,1741,1,2,0
4673,142,1,2,0
4674,1963,6,1,0
4675,942,2,2,0
4676,846,2,2,0
4677,1476,1,2,0
4678,1017,0,5,0
4679,1246,4,1,0
4680,560,3,1,0
4681,1307,3,1,0
4682,926,1,2,0
4683,1400,2,3,0
4684,537,2,2,0
4685,420,1,2,0
4686,1567,3,1,0
4687,392,3,4,0
4688,473,2,2,0
4689,1279,3,1,0
4690,1424,0,4,0
4691,546,3,2,0
4692,984,1,3,0
4693,1065,2,2,0
4694,865,2,4,0
4695,630,1,3,0
4696,1552,2,4,0
4697,579,2,2,0
4698,267,1,4,0
4699,430,4,4,0
4700,1767,3,5,0
4701,1274,1,5,0
4702,591,1,4,0
4703,96,2,4,0
4704,1149,2,3,0
4705,1834,0,3,0
4706,356,1,3,0
4707,1105,2,2,0
4708,949,2,3,0
4709,1082,3,3,0
4710,1301,2,3,0
4711,1406,2,2,0
4712,1731,2,3,0
4713,1210,2,2,0
4714,1121,1,3,0
4715,372,5,2,0
4716,137,3,1,0
4717,1117,2,1,0
4718,1861,5,1,0
4719,801,3,1,0
4720,963,2,2,0
4721,276,3,5,0
4722,62,1,2,0
4723,1232,2,3,0
4724,1283,1,4,0
4725,173,4,2,0
4726,1344,3,3,0
4727,1224,2,3,0
4728,214,2,1,0
4729,1853,2,4,0
4730,91,4,3,0
4731,1056,4,4,0
4732,520,1,2,0
4733,53,2,1,0
4734,151,2,2,0
4735,1841,2,3,0
4736,1153,3,4,0
4737,762,2,1,0
4738,363,0,3,0
4739,1728,3,0,0
4740,876,1,4,0
4741,1517,2,3,0
4742,1381,3,1,0
4743,1547,1,3,0
4744,1461,1,3,0
4745,1087,2,2,0
4746,1954,2,1,0
4747,1507,3,2,0
4748,417,1,2,0
4749,1799,3,4,0
4750,1077,3,3,0
4751,513,3,3,0
4752,465,2,5,0
4753,528,4,2,0
4754,982,2,2,0
4755,1508,5,4,0
4756,471,2,3,0
4757,160,1,2,0
4758,986,3,3,0
4759,824,2,3,0
4760,1545,3,1,0
4761,1448,1,3,0
4762,1902,1,2,0
4763,311,1,2,0
4764,163,2,3,0
4765,924,2,5,0
4766,1364,5,4,0
4767,70,1,3,0
4768,1667,1,5,0
4769,1334,0,4,0
4770,1325,2,1,0
4771,1262,3,2,0
4772,1584,3,1,0
4773,1044,2,1,0
4774,933,1,2,0
4775,582,0,4,0
4776,224,3,1,0
4777,953,2,1,0
4778,1985,2,2,0
4779,773,5,3,0
4780,1920,2,1,0
4781,1143,2,2,0
4782,555,1,3,0
4783,894,1,3,0
4784,1515,3,2,0
4785,793,4,1,0
4786,693,3,0,0
4787,429,4,2,0
4788,152,3,3,0
4789,898,2,4,0
4790,1782,0,5,0
4791,465,3,0,0
4792,1141,2,2,0
4793,963,2,2,0
4794,1674,0,6,0
4795,924,3,3,0
4796,377,2,3,0
4797,1745,35,2,1
4798,1525,2,1,0
4799,959,2,2,0
4800,921,2,3,0
4801,1976,3,2,0
4802,844,1,2,0
4803,1820,1,5,0
4804,832,2,3,0
4805,1183,1,3,0
4806,267,3,4,0
4807,700,1,3,0
4808,187,3,2,0
4809,1750,2,6,0
4810,289,2,4,0
4811,768,2,3,0
4812,1393,1,5,0
4813,1567,2,3,0
4814,1823,2,4,0
4815,1245,3,0,0
4816,592,5,3,0
4817,1432,0,4,0
4818,1495,2,1,0
4819,1458,0,6,0
4820,1884,3,4,0
4821,1464,0,5,0
4822,1515,3,2,0
4823,1939,3,1,0
4824,715,3,3,0
4825,1305,1,3,0
4826,1767,6,2,0
4827,1111,1,3,0
4828,361,2,3,0
4829,1376,3,2,0
4830,1602,3,2,0
4831,1793,3,0,0
4832,1095,1,4,0
4833,926,1,2,0
4834,1450,5,5,0
4835,1963,2,1,0
4836,1813,4,5,0
4837,1127,3,2,0
4838,1473,1,3,0
4839,352,4,3,0
4840,761,3,3,0
4841,1698,2,2,0
4842,1398,2,3,0
4843,384,2,3,0
4844,708,4,2,0
4845,1349,4,2,0
4846,122,2,2,0
4847,737,1,4,0
4848,1990,4,1,0
4849,1476,2,1,0
4850,492,3,0,0
4851,1908,3,2,0
4852,821,1,2,0
4853,1554,0,4,0
4854,1986,2,2,0
4855,471,2,2,0
4856,1686,3,0,0
4857,1948,2,3,0
4858,1881,1,2,0
4859,223,2,2,0
4860,1698,1,3,0
4861,733,2,2,0
4862,1151,6,3,0
4863,1398,1,2,0
4864,1086,3,1,0
4865,1453,0,4,0
4866,1436,2,3,0
4867,896,1,2,0
4868,492,2,1,0
4869,980,3,3,0
4870,463,3,4,0
4871,1392,0,4,0
4872,873,2,3,0
4873,836,4,3,0
4874,427,2,3,0
4875,1356,3,2,0
4876,129,0,5,0
4877,942,3,1,0
4878,920,2,2,0
4879,784,4,1,0
4880,1246,1,3,0
4881,1811,5,1,0
4882,1744,1,3,0
4883,1883,0,4,0
4884,1634,2,2,0
4885,342,4,1,0
4886,1000,1,4,0
4887,544,3,3,0
4888,479,1,3,0
4889,1703,2,2,0
4890,618,2,3,0
4891,477,2,2,0
4892,234,3,0,0
4893,715,1,3,0
4894,1398,0,3,0
4895,1700,3,4,0
4896,227,2,1,0
4897,1469,4,1,0
4898,1507,2,4,0
4899,965,2,1,0
4900,166,2,3,0
4901,1554,2,2,0
4902,1064,0,9,0
4903,1992,2,2,0
4904,1483,3,1,0
4905,767,0,6,0
4906,51,2,4,0
4907,1380,4,3,0
4908,1359,32,3,1
4909,482,1,3,0
4910,1400,3,1,0
4911,816,2,2,0
4912,945,5,2,0
4913,1549,2,5,0
4914,1115,3,2,0
4915,514,3,3,0
4916,1530,4,3,0
4917,378,3,3,0
4918,1287,1,2,0
4919,1828,3,2,0
4920,683,2,3,0
4921,434,2,3,0
4922,307,1,3,0
4923,419,3,4,0
4924,241,2,4,0
4925,1872,1,3,0
4926,1108,6,3,0
4927,35,2,5,0
4928,155,3,2,0
4929,772,1,3,0
4930,1920,3,1,0
4931,121,2,1,0
4932,1501,3,1,0
4933,1947,2,1,0
4934,905,0,7,0
4935,1306,1,3,0
4936,298,1,3,0
4937,916,2,3,0
